NODE_ID   LABEL     STATUS    DEGREE
26632     1         ILLICIT   1
26633     0         LICIT     1
26634     0         LICIT     4
26635     0         LICIT     2
26636     1         ILLICIT   0
26637     0         LICIT     0
26638     0         LICIT     1
26639     0         LICIT     2
26640     0         LICIT     3
26641     0         LICIT     2
26642     0         LICIT     1
26643     0         LICIT     2
26644     1         ILLICIT   1
26645     0         LICIT     1
26646     0         LICIT     4
26647     0         LICIT     1
26648     0         LICIT     2
26649     0         LICIT     1
26650     0         LICIT     2
26651     0         LICIT     1
26652     0         LICIT     1
26653     0         LICIT     2
26654     0         LICIT     3
26655     1         ILLICIT   0
26656     0         LICIT     1
26657     0         LICIT     1
26658     0         LICIT     1
26659     0         LICIT     4
26660     0         LICIT     2
26661     1         ILLICIT   3
26662     0         LICIT     0
26663     0         LICIT     2
26664     1         ILLICIT   0
26665     0         LICIT     1
26666     0         LICIT     2
26667     0         LICIT     1
26668     0         LICIT     2
26669     0         LICIT     1
26670     0         LICIT     2
26671     0         LICIT     2
26672     0         LICIT     3
26673     0         LICIT     1
26674     0         LICIT     1
26675     0         LICIT     1
26676     1         ILLICIT   0
26677     1         ILLICIT   0
26678     0         LICIT     1
26679     0         LICIT     0
26680     0         LICIT     0
26681     0         LICIT     0
26682     0         LICIT     0
26683     0         LICIT     1
26684     0         LICIT     2
26685     0         LICIT     1
26686     0         LICIT     3
26687     0         LICIT     2
26688     0         LICIT     1
26689     0         LICIT     2
26690     0         LICIT     1
26691     0         LICIT     1
26692     0         LICIT     1
26693     1         ILLICIT   0
26694     0         LICIT     2
26695     0         LICIT     1
26696     0         LICIT     1
26697     0         LICIT     1
26698     0         LICIT     0
26699     0         LICIT     1
26700     1         ILLICIT   1
26701     0         LICIT     1
26702     1         ILLICIT   1
26703     0         LICIT     2
26704     0         LICIT     2
26705     0         LICIT     1
26706     0         LICIT     2
26707     0         LICIT     2
26708     0         LICIT     2
26709     0         LICIT     1
26710     0         LICIT     0
26711     0         LICIT     2
26712     0         LICIT     1
26713     1         ILLICIT   0
26714     0         LICIT     0
26715     0         LICIT     0
26716     0         LICIT     2
26717     0         LICIT     2
26718     0         LICIT     1
26719     0         LICIT     1
26720     1         ILLICIT   1
26721     1         ILLICIT   1
26722     0         LICIT     2
26723     0         LICIT     2
26724     1         ILLICIT   1
26725     1         ILLICIT   1
26726     0         LICIT     1
26727     0         LICIT     0
26728     0         LICIT     2
26729     0         LICIT     2
26730     0         LICIT     0
26731     0         LICIT     0
26732     0         LICIT     0
26733     0         LICIT     1
26734     0         LICIT     1
26735     0         LICIT     1
26736     1         ILLICIT   1
26737     0         LICIT     1
26738     0         LICIT     2
26739     1         ILLICIT   1
26740     0         LICIT     1
26741     0         LICIT     1
26742     1         ILLICIT   0
26743     0         LICIT     2
26744     0         LICIT     1
26745     0         LICIT     2
26746     0         LICIT     2
26747     0         LICIT     1
26748     0         LICIT     3
26749     0         LICIT     1
26750     0         LICIT     1
26751     0         LICIT     0
26752     0         LICIT     2
26753     0         LICIT     0
26754     0         LICIT     0
26755     1         ILLICIT   2
26756     0         LICIT     2
26757     0         LICIT     2
26758     0         LICIT     0
26759     1         ILLICIT   0
26760     0         LICIT     1
26761     0         LICIT     1
26762     0         LICIT     1
26763     0         LICIT     1
26764     1         ILLICIT   0
26765     0         LICIT     2
26766     0         LICIT     1
26767     0         LICIT     2
26768     0         LICIT     1
26769     0         LICIT     2
26770     0         LICIT     1
26771     0         LICIT     1
26772     0         LICIT     1
26773     0         LICIT     1
26774     1         ILLICIT   0
26775     0         LICIT     2
26776     0         LICIT     1
26777     1         ILLICIT   0
26778     0         LICIT     2
26779     0         LICIT     0
26780     1         ILLICIT   0
26781     0         LICIT     2
26782     1         ILLICIT   0
26783     0         LICIT     1
26784     1         ILLICIT   1
26785     1         ILLICIT   0
26786     0         LICIT     1
26787     0         LICIT     1
26788     1         ILLICIT   1
26789     0         LICIT     2
26790     0         LICIT     1
26791     1         ILLICIT   1
26792     0         LICIT     1
26793     0         LICIT     1
26794     0         LICIT     1
26795     0         LICIT     1
26796     0         LICIT     2
26797     0         LICIT     1
26798     1         ILLICIT   0
26799     1         ILLICIT   0
26800     0         LICIT     0
26801     0         LICIT     1
26802     0         LICIT     2
26803     1         ILLICIT   1
26804     1         ILLICIT   0
26805     0         LICIT     0
26806     0         LICIT     1
26807     0         LICIT     0
26808     1         ILLICIT   1
26809     0         LICIT     0
26810     1         ILLICIT   0
26811     0         LICIT     2
26812     0         LICIT     1
26813     1         ILLICIT   0
26814     0         LICIT     1
26815     1         ILLICIT   0
26816     1         ILLICIT   0
26817     1         ILLICIT   0
26818     1         ILLICIT   1
26819     0         LICIT     1
26820     0         LICIT     1
26821     0         LICIT     1
26822     0         LICIT     1
26823     1         ILLICIT   0
26824     1         ILLICIT   0
26825     0         LICIT     1
26826     0         LICIT     1
26827     1         ILLICIT   1
26828     1         ILLICIT   0
26829     0         LICIT     1
26830     0         LICIT     0
26831     0         LICIT     1
26832     0         LICIT     2
26833     0         LICIT     1
26834     0         LICIT     0
26835     0         LICIT     0
26836     0         LICIT     1
26837     0         LICIT     1
26838     0         LICIT     2
26839     0         LICIT     1
26840     0         LICIT     2
26841     0         LICIT     1
26842     0         LICIT     2
26843     0         LICIT     0
26844     0         LICIT     0
26845     0         LICIT     1
26846     0         LICIT     1
26847     0         LICIT     1
26848     0         LICIT     1
26849     0         LICIT     2
26850     0         LICIT     0
26851     0         LICIT     1
26852     0         LICIT     1
26853     0         LICIT     1
26854     0         LICIT     2
26855     0         LICIT     2
26856     0         LICIT     0
26857     0         LICIT     1
26858     0         LICIT     2
26859     0         LICIT     0
26860     1         ILLICIT   1
26861     1         ILLICIT   0
26862     0         LICIT     2
26863     0         LICIT     0
26864     0         LICIT     1
26865     0         LICIT     1
26866     1         ILLICIT   0
26867     0         LICIT     0
26868     0         LICIT     1
26869     0         LICIT     2
26870     0         LICIT     0
26871     0         LICIT     1
26872     0         LICIT     0
26873     0         LICIT     0
26874     0         LICIT     0
26875     0         LICIT     1
26876     0         LICIT     1
26877     0         LICIT     1
26878     0         LICIT     1
26879     0         LICIT     1
26880     0         LICIT     0
26881     0         LICIT     1
26882     0         LICIT     1
26883     0         LICIT     2
26884     0         LICIT     1
26885     0         LICIT     0
26886     1         ILLICIT   0
26887     0         LICIT     1
26888     0         LICIT     1
26889     1         ILLICIT   1
26890     0         LICIT     1
26891     0         LICIT     1
26892     0         LICIT     1
26893     1         ILLICIT   0
26894     0         LICIT     1
26895     1         ILLICIT   0
26896     0         LICIT     0
26897     0         LICIT     0
26898     0         LICIT     1
26899     0         LICIT     0
26900     0         LICIT     0
26901     0         LICIT     1
26902     0         LICIT     1
26903     0         LICIT     1
26904     0         LICIT     1
26905     0         LICIT     9
26906     0         LICIT     2
26907     0         LICIT     8
26908     0         LICIT     0
26909     0         LICIT     1
26910     0         LICIT     2
26911     0         LICIT     0
26912     1         ILLICIT   0
26913     0         LICIT     0
26914     0         LICIT     1
26915     0         LICIT     0
26916     0         LICIT     0
26917     0         LICIT     5
26918     0         LICIT     1
26919     0         LICIT     6
26920     0         LICIT     17
26921     1         ILLICIT   2
26922     1         ILLICIT   1
26923     1         ILLICIT   2
26924     1         ILLICIT   2
26925     0         LICIT     2
26926     0         LICIT     2
26927     0         LICIT     2
26928     0         LICIT     1
26929     0         LICIT     10
26930     0         LICIT     16
26931     0         LICIT     1
26932     0         LICIT     1
26933     0         LICIT     0
26934     0         LICIT     1
26935     0         LICIT     1
26936     0         LICIT     13
26937     0         LICIT     0
26938     0         LICIT     1
26939     0         LICIT     3
26940     0         LICIT     23
26941     1         ILLICIT   1
26942     0         LICIT     12
26943     0         LICIT     2
26944     0         LICIT     4
26945     0         LICIT     0
26946     0         LICIT     4
26947     0         LICIT     2
26948     0         LICIT     1
26949     0         LICIT     10
26950     0         LICIT     1
26951     1         ILLICIT   2
26952     0         LICIT     0
26953     0         LICIT     0
26954     0         LICIT     2
26955     0         LICIT     1
26956     0         LICIT     1
26957     1         ILLICIT   0
26958     0         LICIT     0
26959     0         LICIT     1
26960     0         LICIT     3
26961     0         LICIT     0
26962     0         LICIT     1
26963     0         LICIT     1
26964     0         LICIT     1
26965     0         LICIT     6
26966     0         LICIT     1
26967     0         LICIT     9
26968     0         LICIT     1
26969     0         LICIT     1
26970     0         LICIT     1
26971     0         LICIT     17
26972     0         LICIT     8
26973     0         LICIT     0
26974     0         LICIT     2
26975     0         LICIT     2
26976     0         LICIT     3
26977     0         LICIT     1
26978     0         LICIT     5
26979     0         LICIT     2
26980     0         LICIT     11
26981     1         ILLICIT   0
26982     0         LICIT     0
26983     0         LICIT     0
26984     1         ILLICIT   2
26985     1         ILLICIT   1
26986     0         LICIT     1
26987     0         LICIT     1
26988     0         LICIT     4
26989     0         LICIT     2
26990     0         LICIT     3
26991     0         LICIT     0
26992     0         LICIT     0
26993     0         LICIT     2
26994     0         LICIT     1
26995     1         ILLICIT   1
26996     0         LICIT     1
26997     0         LICIT     5
26998     0         LICIT     5
26999     1         ILLICIT   0
27000     0         LICIT     3
27001     0         LICIT     2
27002     0         LICIT     1
27003     0         LICIT     0
27004     0         LICIT     2
27005     0         LICIT     2
27006     0         LICIT     1
27007     0         LICIT     30
27008     1         ILLICIT   2
27009     1         ILLICIT   2
27010     0         LICIT     2
27011     0         LICIT     2
27012     0         LICIT     1
27013     0         LICIT     1
27014     0         LICIT     7
27015     0         LICIT     0
27016     0         LICIT     0
27017     1         ILLICIT   2
27018     0         LICIT     7
27019     0         LICIT     2
27020     0         LICIT     4
27021     0         LICIT     0
27022     0         LICIT     5
27023     0         LICIT     3
27024     0         LICIT     2
27025     0         LICIT     5
27026     0         LICIT     3
27027     0         LICIT     0
27028     0         LICIT     2
27029     0         LICIT     2
27030     0         LICIT     0
27031     0         LICIT     1
27032     0         LICIT     5
27033     0         LICIT     2
27034     0         LICIT     1
27035     0         LICIT     1
27036     0         LICIT     1
27037     0         LICIT     1
27038     0         LICIT     0
27039     0         LICIT     2
27040     0         LICIT     1
27041     1         ILLICIT   0
27042     0         LICIT     0
27043     0         LICIT     0
27044     0         LICIT     0
27045     0         LICIT     0
27046     0         LICIT     2
27047     1         ILLICIT   2
27048     1         ILLICIT   2
27049     0         LICIT     2
27050     0         LICIT     4
27051     0         LICIT     1
27052     0         LICIT     2
27053     0         LICIT     4
27054     0         LICIT     1
27055     0         LICIT     2
27056     0         LICIT     2
27057     0         LICIT     1
27058     0         LICIT     0
27059     1         ILLICIT   2
27060     1         ILLICIT   2
27061     0         LICIT     1
27062     0         LICIT     0
27063     0         LICIT     1
27064     1         ILLICIT   0
27065     1         ILLICIT   2
27066     1         ILLICIT   2
27067     0         LICIT     1
27068     0         LICIT     4
27069     0         LICIT     3
27070     0         LICIT     3
27071     1         ILLICIT   0
27072     0         LICIT     0
27073     0         LICIT     0
27074     0         LICIT     3
27075     0         LICIT     0
27076     0         LICIT     1
27077     0         LICIT     1
27078     0         LICIT     2
27079     0         LICIT     2
27080     0         LICIT     1
27081     0         LICIT     1
27082     0         LICIT     1
27083     0         LICIT     2
27084     0         LICIT     0
27085     0         LICIT     1
27086     0         LICIT     3
27087     0         LICIT     2
27088     0         LICIT     2
27089     0         LICIT     2
27090     0         LICIT     2
27091     1         ILLICIT   2
27092     1         ILLICIT   2
27093     0         LICIT     1
27094     0         LICIT     1
27095     0         LICIT     1
27096     0         LICIT     0
27097     0         LICIT     6
27098     0         LICIT     0
27099     0         LICIT     1
27100     1         ILLICIT   1
27101     1         ILLICIT   1
27102     0         LICIT     1
27103     0         LICIT     3
27104     0         LICIT     4
27105     1         ILLICIT   0
27106     0         LICIT     1
27107     0         LICIT     3
27108     0         LICIT     0
27109     0         LICIT     1
27110     0         LICIT     2
27111     1         ILLICIT   2
27112     1         ILLICIT   1
27113     0         LICIT     1
27114     0         LICIT     1
27115     0         LICIT     1
27116     0         LICIT     2
27117     0         LICIT     1
27118     0         LICIT     3
27119     0         LICIT     5
27120     0         LICIT     1
27121     0         LICIT     1
27122     0         LICIT     2
27123     0         LICIT     1
27124     0         LICIT     1
27125     0         LICIT     0
27126     0         LICIT     1
27127     0         LICIT     2
27128     0         LICIT     1
27129     0         LICIT     1
27130     0         LICIT     1
27131     0         LICIT     1
27132     1         ILLICIT   1
27133     1         ILLICIT   1
27134     0         LICIT     1
27135     0         LICIT     1
27136     0         LICIT     3
27137     0         LICIT     1
27138     0         LICIT     1
27139     1         ILLICIT   2
27140     1         ILLICIT   2
27141     1         ILLICIT   1
27142     0         LICIT     2
27143     0         LICIT     0
27144     0         LICIT     1
27145     0         LICIT     2
27146     0         LICIT     2
27147     0         LICIT     0
27148     0         LICIT     2
27149     0         LICIT     3
27150     0         LICIT     4
27151     0         LICIT     1
27152     0         LICIT     4
27153     0         LICIT     1
27154     1         ILLICIT   2
27155     0         LICIT     1
27156     0         LICIT     3
27157     1         ILLICIT   0
27158     0         LICIT     3
27159     0         LICIT     1
27160     0         LICIT     1
27161     0         LICIT     0
27162     1         ILLICIT   1
27163     1         ILLICIT   2
27164     0         LICIT     2
27165     0         LICIT     1
27166     1         ILLICIT   2
27167     1         ILLICIT   2
27168     0         LICIT     1
27169     0         LICIT     0
27170     0         LICIT     1
27171     1         ILLICIT   2
27172     0         LICIT     1
27173     0         LICIT     1
27174     0         LICIT     0
27175     0         LICIT     0
27176     0         LICIT     0
27177     0         LICIT     5
27178     0         LICIT     1
27179     1         ILLICIT   2
27180     1         ILLICIT   2
27181     0         LICIT     1
27182     0         LICIT     1
27183     0         LICIT     0
27184     0         LICIT     1
27185     0         LICIT     2
27186     0         LICIT     3
27187     0         LICIT     3
27188     0         LICIT     1
27189     0         LICIT     0
27190     0         LICIT     3
27191     0         LICIT     2
27192     0         LICIT     1
27193     0         LICIT     5
27194     0         LICIT     3
27195     0         LICIT     1
27196     0         LICIT     1
27197     0         LICIT     0
27198     1         ILLICIT   2
27199     1         ILLICIT   2
27200     0         LICIT     1
27201     0         LICIT     1
27202     0         LICIT     3
27203     0         LICIT     1
27204     0         LICIT     1
27205     0         LICIT     1
27206     0         LICIT     1
27207     0         LICIT     1
27208     0         LICIT     2
27209     0         LICIT     3
27210     0         LICIT     0
27211     0         LICIT     1
27212     0         LICIT     1
27213     0         LICIT     0
27214     0         LICIT     0
27215     0         LICIT     3
27216     0         LICIT     1
27217     0         LICIT     2
27218     0         LICIT     2
27219     0         LICIT     1
27220     1         ILLICIT   3
27221     0         LICIT     0
27222     0         LICIT     1
27223     0         LICIT     2
27224     0         LICIT     2
27225     0         LICIT     0
27226     0         LICIT     1
27227     0         LICIT     2
27228     1         ILLICIT   2
27229     1         ILLICIT   2
27230     0         LICIT     2
27231     0         LICIT     2
27232     1         ILLICIT   2
27233     0         LICIT     2
27234     0         LICIT     2
27235     0         LICIT     1
27236     1         ILLICIT   2
27237     0         LICIT     3
27238     0         LICIT     2
27239     0         LICIT     2
27240     0         LICIT     2
27241     0         LICIT     0
27242     0         LICIT     1
27243     0         LICIT     0
27244     0         LICIT     0
27245     0         LICIT     1
27246     1         ILLICIT   0
27247     0         LICIT     0
27248     0         LICIT     0
27249     1         ILLICIT   0
27250     0         LICIT     0
27251     0         LICIT     1
27252     1         ILLICIT   1
27253     1         ILLICIT   1
27254     0         LICIT     2
27255     0         LICIT     3
27256     0         LICIT     3
27257     0         LICIT     1
27258     0         LICIT     0
27259     0         LICIT     2
27260     0         LICIT     2
27261     0         LICIT     0
27262     0         LICIT     3
27263     0         LICIT     2
27264     0         LICIT     1
27265     0         LICIT     4
27266     0         LICIT     1
27267     0         LICIT     0
27268     0         LICIT     2
27269     0         LICIT     5
27270     0         LICIT     1
27271     0         LICIT     0
27272     1         ILLICIT   2
27273     1         ILLICIT   2
27274     0         LICIT     0
27275     0         LICIT     1
27276     0         LICIT     0
27277     0         LICIT     0
27278     0         LICIT     0
27279     0         LICIT     2
27280     0         LICIT     3
27281     0         LICIT     2
27282     0         LICIT     0
27283     1         ILLICIT   2
27284     1         ILLICIT   3
27285     0         LICIT     0
27286     0         LICIT     2
27287     0         LICIT     2
27288     0         LICIT     0
27289     1         ILLICIT   1
27290     0         LICIT     1
27291     0         LICIT     1
27292     0         LICIT     1
27293     0         LICIT     1
27294     0         LICIT     1
27295     0         LICIT     2
27296     0         LICIT     2
27297     0         LICIT     1
27298     0         LICIT     2
27299     0         LICIT     6
27300     0         LICIT     1
27301     0         LICIT     1
27302     0         LICIT     1
27303     0         LICIT     0
27304     0         LICIT     2
27305     0         LICIT     0
27306     0         LICIT     2
27307     0         LICIT     1
27308     0         LICIT     2
27309     0         LICIT     1
27310     0         LICIT     0
27311     0         LICIT     1
27312     0         LICIT     1
27313     0         LICIT     2
27314     0         LICIT     0
27315     0         LICIT     0
27316     1         ILLICIT   0
27317     0         LICIT     1
27318     1         ILLICIT   1
27319     0         LICIT     1
27320     0         LICIT     1
27321     0         LICIT     2
27322     0         LICIT     0
27323     0         LICIT     2
27324     0         LICIT     0
27325     0         LICIT     4
27326     0         LICIT     1
27327     1         ILLICIT   1
27328     0         LICIT     0
27329     0         LICIT     1
27330     0         LICIT     1
27331     0         LICIT     1
27332     0         LICIT     4
27333     0         LICIT     0
27334     1         ILLICIT   0
27335     1         ILLICIT   2
27336     0         LICIT     1
27337     0         LICIT     2
27338     0         LICIT     1
27339     0         LICIT     2
27340     0         LICIT     1
27341     0         LICIT     1
27342     0         LICIT     2
27343     1         ILLICIT   0
27344     0         LICIT     0
27345     0         LICIT     1
27346     0         LICIT     0
27347     0         LICIT     1
27348     1         ILLICIT   1
27349     0         LICIT     1
27350     0         LICIT     0
27351     0         LICIT     2
27352     1         ILLICIT   1
27353     0         LICIT     0
27354     0         LICIT     1
27355     0         LICIT     0
27356     0         LICIT     0
27357     0         LICIT     1
27358     0         LICIT     1
27359     0         LICIT     1
27360     0         LICIT     1
27361     0         LICIT     1
27362     0         LICIT     0
27363     0         LICIT     0
27364     1         ILLICIT   0
27365     0         LICIT     0
27366     0         LICIT     2
27367     0         LICIT     1
27368     0         LICIT     2
27369     0         LICIT     0
27370     0         LICIT     2
27371     0         LICIT     1
27372     1         ILLICIT   1
27373     0         LICIT     1
27374     0         LICIT     1
27375     0         LICIT     0
27376     0         LICIT     0
27377     0         LICIT     1
27378     0         LICIT     2
27379     0         LICIT     1
27380     0         LICIT     2
27381     0         LICIT     0
27382     0         LICIT     0
27383     1         ILLICIT   2
27384     0         LICIT     2
27385     0         LICIT     0
27386     0         LICIT     0
27387     0         LICIT     2
27388     0         LICIT     3
27389     1         ILLICIT   2
27390     1         ILLICIT   2
27391     0         LICIT     0
27392     0         LICIT     2
27393     0         LICIT     2
27394     0         LICIT     0
27395     0         LICIT     1
27396     0         LICIT     2
27397     0         LICIT     2
27398     0         LICIT     2
27399     0         LICIT     2
27400     1         ILLICIT   1
27401     1         ILLICIT   2
27402     0         LICIT     2
27403     1         ILLICIT   0
27404     0         LICIT     1
27405     0         LICIT     0
27406     0         LICIT     1
27407     0         LICIT     2
27408     0         LICIT     1
27409     0         LICIT     2
27410     0         LICIT     1
27411     1         ILLICIT   3
27412     0         LICIT     1
27413     1         ILLICIT   0
27414     0         LICIT     2
27415     0         LICIT     0
27416     0         LICIT     0
27417     0         LICIT     0
27418     0         LICIT     1
27419     0         LICIT     0
27420     0         LICIT     1
27421     0         LICIT     1
27422     0         LICIT     0
27423     0         LICIT     1
27424     0         LICIT     1
27425     0         LICIT     0
27426     0         LICIT     1
27427     1         ILLICIT   2
27428     0         LICIT     1
27429     0         LICIT     1
27430     0         LICIT     0
27431     1         ILLICIT   2
27432     0         LICIT     1
27433     0         LICIT     1
27434     0         LICIT     1
27435     0         LICIT     2
27436     0         LICIT     1
27437     0         LICIT     0
27438     0         LICIT     2
27439     0         LICIT     0
27440     0         LICIT     1
27441     0         LICIT     1
27442     1         ILLICIT   0
27443     0         LICIT     1
27444     0         LICIT     0
27445     0         LICIT     0
27446     0         LICIT     0
27447     0         LICIT     0
27448     1         ILLICIT   1
27449     1         ILLICIT   2
27450     1         ILLICIT   2
27451     0         LICIT     1
27452     0         LICIT     1
27453     0         LICIT     1
27454     0         LICIT     1
27455     0         LICIT     1
27456     0         LICIT     0
27457     0         LICIT     2
27458     0         LICIT     1
27459     0         LICIT     1
27460     0         LICIT     1
27461     0         LICIT     1
27462     0         LICIT     0
27463     0         LICIT     0
27464     0         LICIT     1
27465     0         LICIT     1
27466     0         LICIT     1
27467     0         LICIT     0
27468     1         ILLICIT   2
27469     0         LICIT     1
27470     0         LICIT     1
27471     0         LICIT     1
27472     0         LICIT     2
27473     1         ILLICIT   1
27474     1         ILLICIT   1
27475     0         LICIT     1
27476     1         ILLICIT   0
27477     1         ILLICIT   0
27478     0         LICIT     1
27479     0         LICIT     1
27480     0         LICIT     0
27481     0         LICIT     2
27482     0         LICIT     1
27483     0         LICIT     1
27484     0         LICIT     1
27485     0         LICIT     1
27486     0         LICIT     1
27487     0         LICIT     0
27488     0         LICIT     1
27489     0         LICIT     0
27490     0         LICIT     1
27491     0         LICIT     1
27492     0         LICIT     1
27493     0         LICIT     0
27494     0         LICIT     1
27495     0         LICIT     2
27496     1         ILLICIT   2
27497     1         ILLICIT   1
27498     0         LICIT     0
27499     0         LICIT     0
27500     0         LICIT     1
27501     0         LICIT     2
27502     1         ILLICIT   1
27503     0         LICIT     0
27504     0         LICIT     0
27505     0         LICIT     1
27506     0         LICIT     0
27507     0         LICIT     0
27508     0         LICIT     2
27509     0         LICIT     1
27510     0         LICIT     2
27511     0         LICIT     1
27512     0         LICIT     1
27513     0         LICIT     1
27514     0         LICIT     1
27515     1         ILLICIT   1
27516     1         ILLICIT   0
27517     0         LICIT     0
27518     1         ILLICIT   1
27519     0         LICIT     1
27520     0         LICIT     0
27521     0         LICIT     1
27522     0         LICIT     1
27523     0         LICIT     0
27524     0         LICIT     1
27525     0         LICIT     1
27526     0         LICIT     1
27527     0         LICIT     1
27528     0         LICIT     1
27529     0         LICIT     1
27530     0         LICIT     0
27531     1         ILLICIT   2
27532     0         LICIT     0
27533     0         LICIT     2
27534     0         LICIT     1
27535     1         ILLICIT   1
27536     0         LICIT     0
27537     0         LICIT     0
27538     0         LICIT     0
27539     0         LICIT     0
27540     0         LICIT     2
27541     0         LICIT     1
27542     0         LICIT     0
27543     0         LICIT     1
27544     0         LICIT     0
27545     0         LICIT     1
27546     0         LICIT     0
27547     0         LICIT     1
27548     0         LICIT     1
27549     0         LICIT     0
27550     0         LICIT     1
27551     0         LICIT     1
27552     0         LICIT     1
27553     1         ILLICIT   0
27554     0         LICIT     0
27555     0         LICIT     0
27556     0         LICIT     0
27557     0         LICIT     1
27558     0         LICIT     1
27559     0         LICIT     0
27560     0         LICIT     0
27561     0         LICIT     0
27562     0         LICIT     0
27563     0         LICIT     1
27564     0         LICIT     0
27565     0         LICIT     1
27566     0         LICIT     0
27567     1         ILLICIT   1
27568     0         LICIT     1
27569     0         LICIT     1
27570     0         LICIT     1
27571     0         LICIT     0
27572     0         LICIT     0
27573     0         LICIT     1
27574     0         LICIT     1
27575     0         LICIT     0
27576     0         LICIT     0
27577     0         LICIT     1
27578     0         LICIT     0
27579     0         LICIT     0
27580     0         LICIT     0
27581     0         LICIT     0
27582     0         LICIT     0
27583     0         LICIT     1
27584     0         LICIT     0
27585     0         LICIT     0
27586     0         LICIT     0
27587     0         LICIT     1
27588     0         LICIT     0
27589     1         ILLICIT   2
27590     0         LICIT     2
27591     0         LICIT     1
27592     0         LICIT     1
27593     0         LICIT     1
27594     1         ILLICIT   2
27595     0         LICIT     1
27596     0         LICIT     1
27597     0         LICIT     1
27598     0         LICIT     1
27599     0         LICIT     1
27600     0         LICIT     1
27601     0         LICIT     1
27602     1         ILLICIT   1
27603     0         LICIT     1
27604     1         ILLICIT   0
27605     0         LICIT     1
27606     0         LICIT     1
27607     0         LICIT     0
27608     1         ILLICIT   0
27609     0         LICIT     0
27610     0         LICIT     0
27611     0         LICIT     1
27612     0         LICIT     1
27613     0         LICIT     1
27614     0         LICIT     0
27615     0         LICIT     1
27616     0         LICIT     1
27617     0         LICIT     5
27618     0         LICIT     8
27619     0         LICIT     7
27620     0         LICIT     2
27621     1         ILLICIT   3
27622     1         ILLICIT   2
27623     0         LICIT     3
27624     0         LICIT     1
27625     0         LICIT     1
27626     0         LICIT     2
27627     0         LICIT     1
27628     0         LICIT     0
27629     0         LICIT     8
27630     0         LICIT     2
27631     0         LICIT     8
27632     1         ILLICIT   0
27633     1         ILLICIT   1
27634     0         LICIT     2
27635     0         LICIT     1
27636     1         ILLICIT   0
27637     0         LICIT     2
27638     1         ILLICIT   0
27639     0         LICIT     2
27640     0         LICIT     1
27641     1         ILLICIT   1
27642     0         LICIT     3
27643     0         LICIT     2
27644     0         LICIT     1
27645     0         LICIT     1
27646     0         LICIT     2
27647     0         LICIT     4
27648     0         LICIT     2
27649     0         LICIT     25
27650     0         LICIT     1
27651     1         ILLICIT   0
27652     0         LICIT     9
27653     0         LICIT     1
27654     1         ILLICIT   1
27655     1         ILLICIT   1
27656     0         LICIT     5
27657     0         LICIT     5
27658     0         LICIT     3
27659     0         LICIT     0
27660     0         LICIT     1
27661     0         LICIT     0
27662     0         LICIT     6
27663     0         LICIT     2
27664     0         LICIT     1
27665     0         LICIT     3
27666     0         LICIT     2
27667     0         LICIT     3
27668     1         ILLICIT   1
27669     0         LICIT     2
27670     0         LICIT     4
27671     0         LICIT     0
27672     0         LICIT     4
27673     1         ILLICIT   1
27674     0         LICIT     1
27675     0         LICIT     2
27676     1         ILLICIT   2
27677     1         ILLICIT   2
27678     0         LICIT     0
27679     0         LICIT     1
27680     0         LICIT     2
27681     0         LICIT     1
27682     0         LICIT     1
27683     0         LICIT     1
27684     0         LICIT     2
27685     1         ILLICIT   4
27686     0         LICIT     1
27687     0         LICIT     13
27688     0         LICIT     2
27689     0         LICIT     1
27690     0         LICIT     1
27691     0         LICIT     2
27692     0         LICIT     2
27693     0         LICIT     16
27694     0         LICIT     1
27695     1         ILLICIT   30
27696     0         LICIT     2
27697     1         ILLICIT   2
27698     1         ILLICIT   3
27699     0         LICIT     0
27700     0         LICIT     5
27701     0         LICIT     4
27702     1         ILLICIT   0
27703     0         LICIT     3
27704     0         LICIT     2
27705     0         LICIT     2
27706     0         LICIT     0
27707     0         LICIT     3
27708     1         ILLICIT   3
27709     1         ILLICIT   2
27710     1         ILLICIT   0
27711     0         LICIT     0
27712     1         ILLICIT   2
27713     1         ILLICIT   2
27714     0         LICIT     3
27715     0         LICIT     7
27716     0         LICIT     2
27717     0         LICIT     2
27718     0         LICIT     2
27719     0         LICIT     1
27720     0         LICIT     3
27721     0         LICIT     3
27722     0         LICIT     10
27723     1         ILLICIT   2
27724     1         ILLICIT   2
27725     0         LICIT     4
27726     0         LICIT     2
27727     1         ILLICIT   0
27728     0         LICIT     1
27729     0         LICIT     3
27730     0         LICIT     2
27731     0         LICIT     2
27732     0         LICIT     1
27733     0         LICIT     4
27734     0         LICIT     6
27735     0         LICIT     4
27736     0         LICIT     1
27737     0         LICIT     1
27738     1         ILLICIT   2
27739     1         ILLICIT   2
27740     0         LICIT     2
27741     0         LICIT     1
27742     0         LICIT     1
27743     0         LICIT     7
27744     0         LICIT     14
27745     0         LICIT     0
27746     0         LICIT     1
27747     0         LICIT     0
27748     0         LICIT     1
27749     0         LICIT     1
27750     0         LICIT     12
27751     0         LICIT     2
27752     0         LICIT     2
27753     0         LICIT     1
27754     0         LICIT     4
27755     0         LICIT     1
27756     0         LICIT     2
27757     0         LICIT     1
27758     0         LICIT     0
27759     0         LICIT     2
27760     0         LICIT     0
27761     0         LICIT     9
27762     0         LICIT     2
27763     0         LICIT     2
27764     0         LICIT     2
